download_count,project
1347613,"mypy-boto3-macie2"
1347469,"mypy-boto3-savingsplans"
1347431,"mypy-boto3-medical-imaging"
1347379,"mypy-boto3-marketplace-catalog"
1347365,"mypy-boto3-mediapackage"
1347311,"mypy-boto3-cloudfront-keyvaluestore"
1347131,"mypy-boto3-servicecatalog-appregistry"
1347117,"mypy-boto3-support-app"
1346974,"mypy-boto3-cloudtrail-data"
1346709,"mypy-boto3-polly"
1346636,"mypy-boto3-mediapackage-vod"
1346610,"mypy-boto3-codeguru-security"
1346536,"mypy-boto3-lexv2-models"
1346383,"mypy-boto3-workspaces-instances"
1346285,"mypy-boto3-resource-explorer-2"
1346255,"mypy-boto3-personalize"
1346067,"mypy-boto3-mgh"
1345990,"mypy-boto3-supplychain"
1345956,"mypy-boto3-inspector2"
1345884,"mypy-boto3-finspace-data"
1345773,"mypy-boto3-ivs"
1345755,"mypy-boto3-outposts"
1345644,"mypy-boto3-ssm-sap"
1345556,"mypy-boto3-personalize-events"
1345401,"mypy-boto3-connectcampaigns"
1345279,"mypy-boto3-cost-optimization-hub"
1345278,"mypy-boto3-migrationhub-config"
1345244,"mypy-boto3-connectcampaignsv2"
1345228,"apache-airflow-providers-mongo"
1345044,"mypy-boto3-geo-routes"
1344853,"mypy-boto3-lexv2-runtime"
1344841,"mypy-boto3-personalize-runtime"
1344776,"mypy-boto3-finspace"
1344674,"mypy-boto3-drs"
1344395,"mypy-boto3-aiops"
1344368,"mypy-boto3-networkmanager"
1344106,"mypy-boto3-controlcatalog"
1343897,"mypy-boto3-invoicing"
1343841,"mypy-boto3-arc-region-switch"
1343837,"mypy-boto3-snow-device-management"
1343784,"dbus-fast"
1343255,"mypy-boto3-bcm-dashboards"
1343150,"mypy-boto3-ssm-quicksetup"
1343071,"mypy-boto3-iotdeviceadvisor"
1343016,"mypy-boto3-sagemaker-featurestore-runtime"
1342893,"mypy-boto3-pinpoint-sms-voice"
1342885,"types-pyserial"
1342623,"mypy-boto3-docdb-elastic"
1342577,"mypy-boto3-socialmessaging"
1342222,"mypy-boto3-network-firewall"
1342086,"mypy-boto3-entityresolution"
1341996,"mypy-boto3-sagemaker-edge"
1341819,"mypy-boto3-dsql"
1341704,"mypy-boto3-pinpoint-sms-voice-v2"
1341316,"mypy-boto3-bcm-recommended-actions"
1340907,"mypy-boto3-wickr"
1340768,"mypy-boto3-kafkaconnect"
1340759,"mutmut"
1340726,"mypy-boto3-s3outposts"
1340700,"dagster-dg-core"
1340676,"mypy-boto3-simspaceweaver"
1340638,"mypy-boto3-freetier"
1340614,"mypy-boto3-ds-data"
1340238,"mypy-boto3-eks-auth"
1340157,"atlasclient"
1340097,"mypy-boto3-mgn"
1339914,"mypy-boto3-lookoutequipment"
1339871,"mypy-boto3-omics"
1339722,"mypy-boto3-opensearchserverless"
1339489,"mypy-boto3-neptune-graph"
1339418,"mypy-boto3-geo-maps"
1339336,"argh"
1339196,"mypy-boto3-memorydb"
1338895,"mypy-boto3-rum"
1338891,"mypy-boto3-internetmonitor"
1338873,"mypy-boto3-iottwinmaker"
1338791,"mypy-boto3-s3vectors"
1338729,"mypy-boto3-rolesanywhere"
1337982,"mypy-boto3-iotfleetwise"
1337843,"mypy-boto3-securitylake"
1337078,"mypy-boto3-neptunedata"
1337024,"mypy-boto3-marketplace-agreement"
1336944,"formic2"
1336877,"mypy-boto3-ivschat"
1336811,"mypy-boto3-mediapackagev2"
1336674,"mypy-boto3-inspector-scan"
1336470,"mypy-boto3-sagemaker-metrics"
1336440,"mypy-boto3-kendra-ranking"
1336306,"mypy-boto3-proton"
1336273,"mypy-boto3-m2"
1336234,"mypy-boto3-license-manager-user-subscriptions"
1336209,"mypy-boto3-qconnect"
1336164,"mypy-boto3-security-ir"
1336141,"mypy-boto3-route53-recovery-cluster"
1336082,"mkdocs-git-revision-date-localized-plugin"
1335950,"mypy-boto3-redshift-serverless"
1335947,"mypy-boto3-gameliftstreams"
1335908,"mypy-boto3-license-manager-linux-subscriptions"
1335850,"mypy-boto3-route53-recovery-readiness"
1335839,"mypy-boto3-ssm-guiconnect"
1335838,"mypy-boto3-payment-cryptography-data"
1335642,"mypy-boto3-route53-recovery-control-config"
1335617,"mypy-boto3-launch-wizard"
1335514,"mypy-boto3-payment-cryptography"
1335357,"mypy-boto3-kinesis-video-webrtc-storage"
1335347,"mypy-boto3-migrationhubstrategy"
1335217,"mypy-boto3-managedblockchain-query"
1335216,"mypy-boto3-sagemaker-geospatial"
1335114,"mypy-boto3-evs"
1335042,"mypy-boto3-migration-hub-refactor-spaces"
1335021,"einx"
1334600,"mypy-boto3-resiliencehub"
1334380,"mypy-boto3-migrationhuborchestrator"
1334142,"mypy-boto3-mailmanager"
1334075,"mypy-boto3-iot-managed-integrations"
1334002,"mypy-boto3-panorama"
1333817,"mypy-boto3-pipes"
1333726,"mypy-boto3-marketplace-deployment"
1333445,"mypy-boto3-pcs"
1333341,"mypy-boto3-marketplace-reporting"
1333267,"mypy-boto3-observabilityadmin"
1333242,"mypy-boto3-repostspace"
1333127,"mypy-boto3-compute-optimizer-automation"
1333115,"google-cloud-profiler"
1333087,"mypy-boto3-partnercentral-selling"
1332975,"mypy-boto3-rbin"
1332923,"mypy-boto3-route53profiles"
1332882,"mypy-boto3-pca-connector-ad"
1332824,"mypy-boto3-osis"
1332751,"mypy-boto3-notifications"
1332687,"mypy-boto3-networkmonitor"
1332164,"os-service-types"
1332088,"mypy-boto3-pca-connector-scep"
1332071,"mypy-boto3-oam"
1331823,"rfc3339"
1331690,"mypy-boto3-networkflowmonitor"
1331097,"mypy-boto3-notificationscontacts"
1330732,"mypy-boto3-qapps"
1330412,"types-aiobotocore-rds"
1330261,"mypy-boto3-signin"
1330258,"pysmi"
1329454,"vector-quantize-pytorch"
1328746,"mypy-boto3-keyspacesstreams"
1328654,"opentelemetry-exporter-zipkin-json"
1328336,"protoc-gen-openapiv2"
1328271,"mypy-boto3-rtbfabric"
1328150,"mypy-boto3-mpa"
1325436,"mypy-boto3-odb"
1324061,"requests-sigv4"
1323981,"django-two-factor-auth"
1323411,"mypy-boto3-partnercentral-channel"
1323279,"dash-core-components"
1323276,"mypy-boto3-mwaa-serverless"
1323031,"mypy-boto3-partnercentral-account"
1322619,"mypy-boto3-route53globalresolver"
1321946,"aiogoogle"
1321502,"mypy-boto3-nova-act"
1321226,"uhashring"
1320999,"mypy-boto3-partnercentral-benefits"
1320448,"python-olm"
1320063,"devtools"
1319069,"types-boto3-sqs"
1316560,"types-passlib"
1316508,"testpath"
1315558,"visions"
1315045,"pycasbin"
1314418,"logging-azure-rest"
1314286,"nebius"
1311413,"pycognito"
1310544,"azureml-core"
1310124,"hyperpyyaml"
1310041,"lazy-imports"
1308283,"pyxdg"
1307587,"lintrunner"
1305761,"django-mathfilters"
1305737,"pyupgrade"
1305690,"opentelemetry-propagator-gcp"
1304442,"asn1"
1303712,"django-object-actions"
1303539,"open-webui"
1303439,"databases"
1303122,"fluent-syntax"
1302933,"sqllineage"
1301367,"litestar"
1301215,"dash-html-components"
1300091,"fast-depends"
1299768,"tree-sitter-json"
1298898,"pylev"
1298692,"stone"
1297044,"comfy-kitchen"
1295025,"lingua-language-detector"
1293640,"mapbox-earcut"
1292353,"hdijupyterutils"
1291822,"flake8-comprehensions"
1291737,"stdlib-list"
1291687,"dbt-clickhouse"
1291520,"dash-table"
1289221,"opentelemetry-instrumentation-writer"
1287884,"pinecone-client"
1287368,"langgraph-checkpoint-mongodb"
1285477,"openevals"
1282866,"looseversion"
1281399,"stable-baselines3"
1280088,"livekit-plugins-turn-detector"
1278670,"autovizwidget"
1277982,"python-lsp-jsonrpc"
1277641,"types-boto3-dynamodb"
1277638,"livekit-plugins-deepgram"
1277353,"tree-sitter-xml"
1276558,"opentelemetry-instrumentation-agno"
1272694,"mutf8"
1270920,"yggdrasil-engine"
1270706,"speechbrain"
1270575,"cerebras-cloud-sdk"
1267417,"langchain-chroma"
1265851,"confuse"
1264857,"fasttext"
1263527,"starlette-exporter"
1263321,"aws-cdk-aws-lambda-python-alpha"
1260763,"model-bakery"
1260488,"azure-mgmt-consumption"
1259845,"avalara"
1259496,"azure-multiapi-storage"
1258026,"harbor"
1258011,"elastic-apm"
1255794,"tentaclio"
1255625,"openstacksdk"
1255437,"aiosonic"
1254500,"onecache"
1254227,"camel-converter"
1253978,"pytest-docker"
1253380,"opencc-python-reimplemented"
1249485,"envoy-data-plane"
1249184,"polling"
1249074,"google-search-results"
1248810,"pyngrok"
1247935,"ansible-runner"
1247880,"roman"
1247376,"azure-loganalytics"
1246519,"types-aiobotocore-cloudformation"
1246047,"jmp"
1243990,"tentaclio-s3"
1243656,"brotlipy"
1242785,"x-transformers"
1242085,"pylint-pydantic"
1241976,"imapclient"
1241173,"flask-shell-ipython"
1240032,"oras"
1237601,"pytest-watcher"
1237417,"pypd"
1237302,"pytest-freezegun"
1236815,"litestar-htmx"
1236809,"copier"
1236759,"azure-mgmt-logic"
1236102,"azure-mgmt-notificationhubs"
1235886,"pytest-datadir"
1233902,"fastrlock"
1233295,"aiodataloader"
1232690,"anybadge"
1232336,"types-xmltodict"
1232081,"config"
1231929,"anndata"
1230758,"databricks-labs-remorph"
1230222,"skl2onnx"
1230043,"gtts"
1229760,"lm-eval"
1229327,"sasl"
1228620,"docling-slim"
1227872,"jsons"
1227136,"oslo-config"
1226562,"graphemeu"
1225875,"trio-typing"
1225730,"slackify-markdown"
1223438,"scrapy-playwright"
1222749,"sagemaker-schema-inference-artifacts"
1222417,"rarfile"
1222415,"verspec"
1221469,"bleak"
1219733,"locust-plugins"
1218326,"sphinxcontrib-redoc"
1216508,"prawcore"
1215279,"shyaml"
1214791,"django-deprecate-fields"
1211865,"honcho"
1211135,"mkdocs-redirects"
1210879,"dagster-docker"
1210798,"apache-airflow-providers-pagerduty"
1208279,"pypiwin32"
1208013,"mimesis"
1207097,"impit"
1206653,"pyvmomi"
1206208,"apify-fingerprint-datapoints"
1206199,"webvtt-py"
1205282,"pytest-flask"
1205228,"mkdocs-literate-nav"
1203010,"phik"
1201683,"objgraph"
1200313,"libtpu"
1199448,"uptime-kuma-api"
1199425,"django-pgactivity"
1199210,"spinners"
1198997,"unitycatalog-langchain"
1198451,"testtools"
1198099,"crawl4ai"
1197927,"breathe"
1197577,"mysql-connector"
1197365,"tilelang"
1197350,"stactools-met-office-deterministic"
1197342,"mailchimp-transactional"
1197058,"django-linear-migrations"
1195688,"log-symbols"
1195431,"pact-python"
1194797,"alpaca-py"
1193629,"tensorflow-cpu"
1193329,"pypinyin"
1193242,"strawberry-graphql-django"
1193179,"azure-servicefabric"
1190987,"flake8-import-order"
1190774,"python-geohash"
1190528,"west"
1189913,"oslo-i18n"
1188613,"libvalkey"
1188057,"bumpversion"
1187992,"types-boto3-ec2"
1186686,"litellm-proxy-extras"
1186166,"pem"
1185644,"azure"
1183525,"word2number"
1183350,"browserforge"
1182879,"django-pglock"
1181616,"tree-sitter-html"
1179601,"pytest-celery"
1178969,"plac"
1178526,"flake8-isort"
1177297,"mcap"
1176918,"codemagic-cli-tools"
1176593,"backports-functools-lru-cache"
1175602,"tcmlib"
1173173,"praw"
1172201,"langchain-azure-ai"
1171663,"akeyless-cloud-id"
1170457,"hologram"
1168519,"autogen-agentchat"
1167290,"nothing"
1166722,"grain"
1164640,"adbc-driver-postgresql"
1164572,"pygerduty"
1164506,"mlx-lm"
1163992,"pep8"
1162426,"types-boto3-lambda"
1162053,"pycollada"
1160161,"dspy-ai"
1159769,"manifold3d"
1159400,"itypes"
1156834,"djangorestframework-dataclasses"
1156247,"setuptools-git-versioning"
1156112,"django-admin-sortable2"
1155175,"xlsx2csv"
1154690,"pytest-shard"
1154598,"langchain-litellm"
1154335,"browsergym-core"
1153248,"autocommand"
1153061,"aiologic"
1152927,"s3cmd"
1152059,"openvino-telemetry"
1151906,"ast-grep-cli"
1151538,"whoosh"
1150844,"kconfiglib"
1148972,"pytest-assume"
1148520,"jsonschema-spec"
1148431,"aliyun-semantic-conventions"
1148152,"aliyun-trace"
1145844,"json-logging"
1145619,"warp-lang"
1145613,"lunardate"
1145445,"kafka-python-ng"
1145432,"configcat-client"
1145050,"openvino"
1145034,"types-dateparser"
1144122,"aws-kinesis-agg"
1144026,"splunk-sdk"
1143448,"junit2html"
1142633,"decopatch"
1142414,"ragas"
1141544,"types-bleach"
1141275,"pymodbus"
1140081,"nbsphinx"
1139528,"types-jwcrypto"
1139454,"types-boto3-rds"
1139257,"flask-marshmallow"
1138262,"azure-mgmt-relay"
1138220,"sagemaker-serve"
1137092,"sqlalchemy-adapter"
1134683,"interrogate"
1133710,"drf-spectacular-sidecar"
1132932,"embreex"
1130301,"mistletoe"
1127955,"docusign-esign"
1127740,"cliff"
1126720,"wasmer"
1125334,"jinja2-cli"
1125137,"rope"
1124907,"connectorx"
1123647,"dvc-s3"
1123166,"robust-downloader"
1121502,"keyrings-codeartifact"
1120756,"cmaes"
1117809,"python-semantic-release"
1117664,"openfeature-sdk"
1115556,"pylink-square"
1115359,"plotext"
1114894,"tree-sitter-sql"
1114771,"unitycatalog-client"
1112414,"unsloth-zoo"
1112331,"fiddle"
1112289,"oslo-serialization"
1110423,"flask-sock"
1109942,"debtcollector"
1109818,"django-waffle"
1109572,"maggma"
1109197,"browser-cookie3"
1108890,"julius"
1107994,"sagemaker-train"
1107012,"pysnmp"
1106863,"koalas"
1106747,"django-querycount"
1106124,"types-networkx"
1106056,"clize"
1105802,"od"
1104410,"onnx2tf"
1103662,"tree-sitter-css"
1102737,"tree-sitter-markdown"
1102450,"pygdbmi"
1102242,"sagemaker-mlops"
1102075,"wasmer-compiler-cranelift"
1101705,"setuptools-golang"
1101694,"streamlit-aggrid"
1100572,"returns"
1100526,"pyudev"
1100495,"flatdict"
1099646,"json2html"
1099093,"mkdocs-glightbox"
1097651,"coreapi"
1096563,"pdbpp"
1095004,"pycron"
1094600,"open3d"
1094083,"m3u8"
1093736,"sphinxcontrib-websupport"
1093079,"fastdiff"
1092976,"delta-sharing"
1092683,"unitycatalog-ai"
1091216,"svg-path"
1091121,"tree-sitter-toml"
1088750,"linecache2"
1087916,"opentelemetry-instrumentation-voyageai"
1083940,"pytest-flakefinder"
1083721,"ibm-cos-sdk"
1081755,"textwrap3"
1081718,"mkdocs-monorepo-plugin"
1081205,"azure-mgmt-commerce"
1080782,"fredapi"
1080497,"azure-mgmt"
1080383,"snapshottest"
1080374,"types-boto3-cloudformation"
1080196,"hvplot"
1079835,"bm25s"
1079244,"pytest-docker-tools"
1078139,"fancycompleter"
1078005,"autogen-core"
1077189,"plux"
1076935,"mkdocs-gen-files"
1076760,"opentelemetry-resourcedetector-kubernetes"
1076261,"clikit"
1074494,"scim2-filter-parser"
1074355,"azure-mgmt-scheduler"
1073930,"agent-framework-core"
1073362,"itables"
1073101,"mike"
1072578,"envyaml"
1071860,"path"
1070548,"jupyter-ydoc"
1069482,"traceback2"
1068977,"azure-mgmt-powerbiembedded"
1068960,"azure-mgmt-hanaonazure"
1068935,"timing-asgi"
1068526,"crontab"
1067977,"telnetlib3"
1067359,"azure-mgmt-managementpartner"
1066769,"azure-mgmt-machinelearningcompute"
1066386,"amazon-textract-response-parser"
1066062,"azure-servicemanagement-legacy"
1063874,"adjusttext"
1063693,"azure-mgmt-devspaces"
1063364,"django-pydantic-field"
1063024,"alpaca-trade-api"
1062261,"tree-sitter-regex"
1061825,"tableauhyperapi"
1061779,"jsonschema2md"
1061372,"acryl-datahub-airflow-plugin"
1061338,"agentmail"
1060914,"django-ses"
1060023,"databricks-pypi2"
1059904,"parsley"
1059876,"tqdm-loggable"
1059700,"scalar-fastapi"
1059282,"plotly-express"
1058950,"sparse"
1058104,"grpc-google-logging-v2"
1058064,"pretty-html-table"
1057523,"jupyter-server-ydoc"
1057475,"awacs"
1056621,"scooby"
1056421,"pycarlo"
1055543,"hashring"
1055419,"azure-applicationinsights"
1055169,"django-choices"
1054514,"tonyg-rfc3339"
1053080,"mp-api"
1052727,"autopage"
1051929,"aioodbc"
1051731,"memcache"
1051566,"watchdog-gevent"
1051319,"flask-mail"
1048916,"llama-index-llms-anthropic"
1047762,"geonames"
1047246,"better-profanity"
1047179,"recurring-ical-events"
1046744,"pulsar-client"
1046474,"check-manifest"
1045856,"flupy"
1045433,"textfsm"
1045393,"unitycatalog-openai"
1045341,"idf-component-manager"
1045139,"sparqlwrapper"
1044432,"jupyter-kernel-gateway"
1043859,"coredis"
1043438,"kubernetes-stubs"
1043305,"python-liquid"
1042587,"fastapi-utils"
1041918,"art"
1039806,"mcp-server-git"
1039188,"drf-extensions"
1038570,"scrubadub"
1036703,"annoy"
1036399,"email-reply-parser"
1034560,"columnar"
1033069,"cvxopt"
1032886,"darkdetect"
1032201,"elementary-data"
1030267,"types-tzlocal"
1029434,"aiocsv"
1029115,"sqlacodegen"
1028811,"publicsuffixlist"
1028599,"litellm-enterprise"
1028264,"domdf-python-tools"
1026160,"fastprogress"
1026130,"watchgod"
1025000,"jsmin"
1024845,"fastsafetensors"
1024613,"seekpath"
1023827,"plum-dispatch"
1023278,"jinja2-time"
1023174,"jsonmerge"
1022554,"ansiwrap"
1021781,"nicegui"
1021312,"modern-treasury"
1020722,"laspy"
1019394,"esp-idf-kconfig"
1019384,"shellescape"
1018263,"types-authlib"
1017686,"types-qrcode"
1017358,"pyomo"
1016988,"django-admin-list-filter-dropdown"
1016397,"docformatter"
1015890,"pyexcel-xls"
1015644,"resvg-py"
1015233,"liblinear-multicore"
1015145,"awslabs-aws-documentation-mcp-server"
1014512,"pebble"
1013772,"sqlalchemy-json"
1013294,"sanic-ext"
1012360,"types-decorator"
1012098,"ariadne-codegen"
1011979,"vobject"
1011779,"sktime"
1010185,"opentelemetry-resourcedetector-docker"
1010083,"jobflow"
1008747,"django-mptt"
1007645,"pymatgen-io-validation"
1007058,"mcp-server-fetch"
1007034,"scikit-build"
1006558,"uszipcode"
1006501,"vhacdx"
1006406,"ruptures"
1005946,"ct3"
1005842,"kestra"
1005746,"smg-grpc-proto"
1005602,"ldaptor"
1005569,"naked"
1004747,"traittypes"
1004560,"pyqt6-webengine-qt6"
1004012,"red-discordbot"
1002621,"rpyc"
1002499,"jinja2-ansible-filters"
1002131,"confluent-kafka-stubs"
1001951,"mockito"
999014,"markdown-to-mrkdwn"
997386,"application-properties"
996736,"zipfile36"
996432,"legacy-api-wrap"
995147,"openhands-aci"
993620,"types-oauthlib"
992660,"sqlalchemy-trino"
992656,"pyspark-hnsw"
992084,"aws-cdk-aws-glue-alpha"
990280,"httpretty"
990220,"proxy-protocol"
990039,"curatorbin"
989979,"schwifty"
989868,"geckodriver-autoinstaller"
989855,"pyxtal"
989825,"portion"
989762,"pykakasi"
989637,"tableau-api-lib"
988887,"pywinauto"
988205,"ocspresponder"
988118,"ocspbuilder"
987328,"artifacts-keyring"
986322,"replicate"
986272,"lintrunner-adapters"
986097,"simple-pid"
985458,"stomp-py"
985356,"evergreen-lint"
984827,"exifread"
983904,"miscreant"
983002,"pandas-flavor"
982969,"red-lavalink"
982945,"asyncache"
982557,"html-text"
982318,"jsonpath"
981269,"htmlmin2"
980882,"confusable-homoglyphs"
980613,"workalendar"
979544,"crayons"
978040,"janaf"
977920,"mailjet-rest"
977444,"coveralls"
977338,"inline-snapshot"
976633,"e3nn"
976560,"liccheck"
976368,"django-rest-polymorphic"
976253,"pyqt6-webengine"
976206,"typeid-python"
975937,"pact-python-ffi"
975084,"cartopy"
974132,"evidently"
974048,"jupyter-server-fileid"
973302,"clandestined"
973288,"aaaaaaaaa"
973278,"pyro-ppl"
973087,"prefect-dbt"
972720,"ruyaml"
972578,"django-widget-tweaks"
972088,"shillelagh"
972052,"esp-idf-size"
971859,"asyncclick"
971643,"requests-pkcs12"
970299,"mailchimp-marketing"
970139,"awkward"
967669,"sparkdantic"
966812,"mcp-atlassian"
966309,"nuitka"
965677,"requests-oauth"
965590,"rtoml"
965451,"purecloudplatformclientv2"
965432,"flasgger"
964781,"pymediainfo"
963253,"awkward-cpp"
962278,"culsans"
962207,"poly-eip712-structs"
962017,"py-order-utils"
961670,"mitmproxy-linux"
961022,"pymarkdownlnt"
960464,"pyro-api"
960385,"aws-cdk-core"
959977,"pydevd-pycharm"
958912,"aistudio-sdk"
956852,"habluetooth"
956250,"django-dotenv"
956000,"imagecodecs"
955344,"loky"
954698,"jaro-winkler"
954321,"marshmallow-union"
952851,"stream-unzip"
952288,"adbc-driver-sqlite"
952057,"stream-inflate"
951020,"pysimdjson"
949162,"py-ecc"
948351,"trafaret"
948264,"onnxslim"
948000,"mpi4py"
947604,"dm-haiku"
947547,"webtest"
945793,"backports-weakref"
945677,"types-docker"
945550,"mailgun"
944460,"django-safedelete"
944358,"xmljson"
944061,"setuptools-download"
942992,"pysam"
942947,"pylatex"
942768,"ascii-magic"
942703,"esptool"
942470,"types-auth0-python"
941119,"azure-mgmt-redisenterprise"
940368,"facexlib"
940238,"apache-airflow-providers-trino"
937350,"cdktf"
936423,"pyhpke"
936289,"backports-tempfile"
935167,"langchain-mistralai"
934513,"django-auditlog"
934338,"google-cloud-scheduler"
934337,"pystan"
933405,"chargebee"
932493,"ntplib"
931288,"json-stream-rs-tokenizer"
929422,"aioconsole"
928683,"lib-detect-testenv"
927794,"x-wr-timezone"
927637,"pyocse"
927603,"warcio"
926648,"office-word-mcp-server"
926351,"patool"
926123,"vasprun-xml"
926087,"ldfparser"
925673,"json-stream"
925378,"aws-cdk-cx-api"
925080,"intuit-oauth"
922361,"cli-exit-tools"
921763,"python-lsp-server"
921630,"collate-sqllineage"
920931,"dagster-celery"
920617,"taskiq"
919798,"langchain-postgres"
919762,"django-admin-rangefilter"
919480,"shandy-sqlfmt"
919199,"edgartools"
918559,"torchrl"
918453,"supervision"
917666,"alembic-utils"
916279,"kopf"
915012,"pyxirr"
914676,"livekit-plugins-elevenlabs"
913195,"docker-compose"
913011,"selinux"
912006,"session-info2"
909677,"taskiq-dependencies"
909429,"pytoolconfig"
909130,"mkdocs-section-index"
908868,"selenium-wire"
908352,"databricks-mcp"
907805,"gurobipy"
906360,"async-stripe"
905852,"standard-sunau"
905663,"opt-einsum-fx"
904839,"docopt-ng"
904652,"flake8-print"
903373,"lap"
903071,"crispy-bootstrap5"
902854,"hera"
902054,"opentelemetry-exporter-zipkin-proto-http"
902047,"pywebview"
901074,"sqlalchemy-cockroachdb"
900900,"recommonmark"
900555,"reportportal-client"
899669,"pytensor"
898551,"fluent-runtime"
898402,"docxcompose"
898118,"protoletariat"
898009,"opentelemetry-instrumentation-openai-agents-v2"
897988,"pytest-sftpserver"
897662,"twirp"
897512,"aiosmtpd"
897500,"types-greenlet"
897030,"django-modelcluster"
896926,"abnf"
895728,"rapidocr-onnxruntime"
893801,"moyopy"
893744,"docstring-to-markdown"
893609,"github-copilot-sdk"
